sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF,front_end,8399.051502381,8399.05744094,5.938558999332599,,,,,,,,,,,,,
REF,acoustic,8399.05744094,8399.481416257,423.97531700044055,2.8566948150700675,89.18336236933798,100.0,65.0,False,0.09693482231720017,2.6926339532555604e-05,0.321997265625,0.32225624999999997,0.0002727173417154032,3.2818935015465005,6.088869414463135e-05,0.713718406001125
REF,vocoder,8399.481416257,8400.178760124,697.3438669992902,6.0967752882035535,95.66443581481175,100.0,65.55,False,0.19328503529364588,5.36902875815683e-05,0.32132991071428574,0.32241562500000004,0.0006219950507623574,3.5631119595825282,0.00014348876379631305,0.8547083146578743
REF,write,8400.178760124,8400.253247075,74.4869509999262,,82.5,82.5,64.45,False,,,0.316171875,0.316171875,,2.101021161394,,0.82729916401576
A1,front_end,8402.253630915,8402.254037429,0.4065140001330292,,,,,,,,,,,,,
A1,acoustic,8402.254037429,8402.465602801,211.56537199931336,0.9576156565426651,68.75,95.0,62.8,False,0.03224114789453661,8.955874415149058e-06,0.32189765625,0.3220171875,9.328693338211512e-05,3.3529774785204998,2.150616411815389e-05,0.7729880415531
A1,vocoder,8402.465602801,8402.680069123,214.46632200058957,0.9770323288334903,93.98954703832753,95.1219512195122,64.45,False,0.031983285823938765,8.884246062205213e-06,0.3224125,0.328575,9.65471904554848e-05,3.5037324298290002,2.0509735504611052e-05,0.74430571284054
A1,write,8402.680069123,8402.723692242,43.62311899967608,,81.08108108108108,81.08108108108108,65.0,False,,,0.323053125,0.323053125,,1.95190375464,,0.6111176345388001
A2,front_end,8404.724093181,8404.724735915,0.6427340013033245,,,,,,,,,,,,,
A2,acoustic,8404.724735915,8405.057981692,333.2457769993198,1.745153186028408,88.01587301587301,97.5,62.8,False,0.06437587995761287,1.788218887711469e-05,0.32199062500000003,0.3223359375,0.00014508728899246352,2.4727293686453335,3.965194684867518e-05,0.6612521344040466
A2,vocoder,8405.057981692,8405.513896664,455.91497200075537,4.638360874394276,95.60331519492043,97.43589743589743,65.55,False,0.12920002018798804,3.5888894496663344e-05,0.321969375,0.322096875,0.0005577781357936282,5.2576588619148,8.415257350995264e-05,0.718228909188172
A2,write,8405.513896664,8405.570435676,56.5390119991207,,,,,,,,,,,,,
A3,front_end,8407.570785267,8407.571308409,0.523142000020016,,,,,,,,,,,,,
A3,acoustic,8407.571308409,8408.045830907,474.5224979997147,4.445094925377409,82.13012181616833,100.0,65.55,False,0.1280334854841571,3.556485707893253e-05,0.32032374999999996,0.32225624999999997,0.0005288817441068106,4.9033700719196,7.739610546592579e-05,0.6792487740115041
A3,vocoder,8408.045830907,8408.874992692,829.1617850009061,6.753502632456381,96.1936599629154,100.0,67.2,False,0.2258636632386925,6.273990645519236e-05,0.3220470703125,0.32265468750000004,0.000666026535713261,3.3751580409052497,0.0001327497555846305,0.6850818151154625
A3,write,8408.874992692,8408.955342533,80.3498409986787,,78.94736842105263,78.94736842105263,66.65,False,,,0.3229734375,0.3229734375,,2.502619639014,,0.6130103313929
B1,front_end,8410.955800377,8410.956500998,0.7006209998507984,,,,,,,,,,,,,
B1,acoustic,8410.956500998,8411.30585098,349.34998199969414,2.699129294719272,82.95519001701645,100.0,65.55,False,0.09691523681254592,2.692089911459609e-05,0.321877734375,0.32257500000000006,0.0002271583037361436,2.6297994269355,6.703017423990794e-05,0.7815034057249299
B1,vocoder,8411.30585098,8411.806398807,500.5478270013555,4.860882502987696,95.42807642807642,97.5,66.65,False,0.12868523585256333,3.574589884793426e-05,0.319680625,0.3228140625,0.0006192286698173401,5.14240561832716,8.400506669978562e-05,0.746334966100728
B1,write,8411.806398807,8411.867700207,61.301399999138084,,,,,,,,,,,,,
B2,front_end,8413.868065076,8413.868596996,0.5319200008671032,,,,,,,,,,,,,
B2,acoustic,8413.868596996,8414.382630832,514.0338359997259,4.63233611528442,79.91657465341676,100.0,66.65,False,0.12805638753671655,3.5571218760199045e-05,0.3204196875,0.3228140625,0.0006030747774130103,5.4863306519231,6.669856127811383e-05,0.583505144439628
B2,vocoder,8414.382630832,8415.263586425,880.9555930001807,7.815740580912904,96.13609931645875,100.0,69.4,False,0.2572736260045768,7.146489611238245e-05,0.3220880208333333,0.3224953125,0.0007556393402362236,3.388396755362889,0.0001802842981493367,0.8028147064076445
B2,write,8415.263586425,8415.34347272,79.88629499959643,,73.17073170731707,73.17073170731707,68.3,False,,,0.31578125,0.31578125,,1.9714706214449997,,0.5381035954324
B3,front_end,8417.343828811,8417.3445161,0.687289000779856,,,,,,,,,,,,,
B3,acoustic,8417.3445161,8417.756579223,412.0631229998253,2.9994014859912332,85.17441860465117,100.0,66.1,False,0.09660419258382477,2.6834497939951327e-05,0.32193750000000004,0.32241562500000004,0.0003265315581080207,4.205610669971501,4.968137427766918e-05,0.6007397812215051
B3,vocoder,8417.756579223,8418.436361623,679.7824000004766,6.042073949168425,95.72391925179383,97.61904761904762,68.3,False,0.19253975737971618,5.348326593881005e-05,0.3210580357142857,0.322096875,0.0006320089385591272,3.743694775442857,0.0001249673671418019,0.7488991873938401
B3,write,8418.436361623,8418.506407446,70.0458230003278,,55.0,55.0,67.75,False,,,0.32241562500000004,0.32241562500000004,,1.4229928567199999,,0.5096076459578
B4,front_end,8420.50674921,8420.507225334,0.4761239997606026,,,,,,,,,,,,,
B4,acoustic,8420.507225334,8420.863173939,355.9486049998668,2.154867979896741,91.62280701754385,100.0,67.75,False,0.063306506078672,1.7585140577408887e-05,0.3196760416666667,0.32225624999999997,0.0002552303635028909,3.8690837790743333,3.408094063955899e-05,0.6663191182534134
B4,vocoder,8420.863173939,8421.392608991,529.4350519998261,4.522652940500868,94.98168498168499,97.61904761904762,68.85,False,0.1275666295471583,3.543517487421064e-05,0.31950749999999994,0.3221765625,0.0005297751888618781,4.825821605435601,8.77117433288722e-05,0.778917534630064
B4,write,8421.392608991,8421.454574541,61.965549999513314,,92.5,92.5,69.4,False,,,0.32289375000000003,0.32289375000000003,,2.3193772016999996,,0.7713236826428
C1,front_end,8423.454922031,8423.455768392,0.8463609992759302,,,,,,,,,,,,,
C1,acoustic,8423.455768392,8424.171111789,715.3433970015612,6.5636788337346,88.07734736306166,100.0,69.4,False,0.19183639158034665,5.3287886550096295e-05,0.32056919642857146,0.322096875,0.0007737024102695016,4.506533118188829,0.0001132758910498559,0.6798918609830029
C1,vocoder,8424.171111789,8425.458406238,1287.2944489990914,11.803838640256371,95.79753247519133,100.0,71.05,False,0.384098895207985,0.00010669413755777361,0.3196675480769231,0.3223359375,0.0011660520957276215,3.4850050436793074,0.00026412170060895353,0.7912307563748553
C1,write,8425.458406238,8425.560248948,101.84271000071021,,65.78947368421052,65.78947368421052,70.5,False,,,0.31578125,0.31578125,,2.075191327496,,0.6087869425797601
C2,front_end,8427.560570672,8427.56104726,0.4765880003105849,,,,,,,,,,,,,
C2,acoustic,8427.56104726,8427.973441007,412.39374699944165,3.4462928535254873,82.05351559010096,100.0,69.4,False,0.09638730872519138,2.6774252423664275e-05,0.32323515625000004,0.327925,0.00043484122601289947,5.1949418813925,5.5176656586066964e-05,0.67593580832586
C2,vocoder,8427.973441007,8428.665306517,691.8655099998432,5.822610155229069,95.05114343195918,97.43589743589743,70.5,False,0.19265372509321044,5.3514923637002896e-05,0.3211939732142857,0.32241562500000004,0.0005585222190868684,3.399293769127714,0.00013475196669129462,0.8170054778456086
C2,write,8428.665306517,8428.736418953,71.11243600047601,,73.80952380952381,73.80952380952381,70.5,False,,,0.3221765625,0.3221765625,,2.20614299784,,0.8243494278109199
REF,front_end,8430.736733716,8430.737221637,0.48792100096761715,,,,,,,,,,,,,
REF,acoustic,8430.737221637,8431.155169881,417.94824399948993,3.1263974751199095,87.31203007518798,100.0,69.95,False,0.0956628925129195,2.6573025698033194e-05,0.3188046875,0.3224953125,0.0003419767357068003,4.782800508004875,6.29515911467968e-05,0.7104684770583751
