t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
8393.198675769,1784214198.8911357,,,,,,2400000,60.6,1289.265625,4.26337465474245,1.94948574282,0.6216215805267,5.13488,0x0,5.0525,0.06375,0.322096875
8393.298755902,1784214198.9912155,100.0,0.0,0.0,10.0,28.571428571428573,2400000,60.05,1320.84375,4.097124322590269,1.695772017618,0.7520965231922,5.12416,0x0,5.05625,0.06375,0.3223359375
8393.39876967,1784214199.0912304,100.0,0.0,0.0,9.090909090909092,25.641025641025642,2400000,61.15,1605.65625,4.25465882752783,1.904839800612,0.8578819347659,5.11746,0x0,5.055,0.06375,0.32225624999999997
8393.498783216,1784214199.1912434,100.0,0.0,0.0,0.0,26.829268292682926,2400000,59.5,1605.65625,4.152995476804721,1.9149528666579998,0.7017354324610401,5.11478,0x0,5.055,0.06375,0.32225624999999997
8393.598769189,1784214199.2912304,100.0,0.0,0.0,10.0,25.641025641025642,2400000,60.05,1605.65625,4.37560920932871,1.8500637771359998,0.8241730796485001,5.13488,0x0,5.05625,0.0625,0.316015625
8393.698766587,1784214199.3912272,100.0,0.0,0.0,0.0,25.0,2400000,60.6,1605.65625,4.31211587727439,1.9191365984480002,0.8403967257355001,5.11344,0x0,5.055,0.0625,0.3159375
8393.798733967,1784214199.4911935,100.0,0.0,0.0,9.090909090909092,27.5,2400000,58.95,1605.65625,3.476761105369461,1.7721059719540002,0.45536389076795003,5.12416,0x0,5.05625,0.06375,0.3223359375
8393.898746124,1784214199.5912056,100.0,0.0,0.0,0.0,26.829268292682926,2400000,58.95,1590.453125,4.1426341100200545,1.845177256132,0.79430641600046,5.12148,0x0,5.0525,0.06375,0.322096875
8393.9987563,1784214199.6912158,100.0,0.0,0.0,9.090909090909092,25.0,2400000,60.6,1779.84375,4.26480160973979,1.9143604129519998,0.84259548139502,5.11746,0x0,5.055,0.06375,0.32225624999999997
8394.09874018,1784214199.7911997,100.0,0.0,0.0,9.090909090909092,26.829268292682926,2400000,60.6,2125.203125,4.1288883749335,1.84061032554,0.7756440672772,5.1188,0x0,5.055,0.06375,0.32225624999999997
8394.198758189,1784214199.891218,100.0,0.0,0.0,0.0,27.5,2400000,60.6,2485.09375,4.20964392401832,1.8875973065400002,0.8341252548432,5.12416,0x0,5.055,0.06375,0.32225624999999997
