sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0000,front_end,8812.006355972,8812.007095164,0.7391919989458984,,,,,,,,,,,,,
REF_0000,acoustic,8812.007095164,8812.481192298,474.0971340015676,3.48907430090414,98.3739837398374,100.0,58.4,False,0.0968836565231967,2.6912126811999086e-05,0.32110976562500004,0.32289375000000003,0.0004586257560124659,5.635286782950775,5.802638361236624e-05,0.665746513631905
REF_0000,vocoder,8812.481192298,8813.165541915,684.3496169985883,6.6881869364489175,96.38914817486247,97.61904761904762,60.05,False,0.19305830913389604,5.3627308092748904e-05,0.32279129464285716,0.32313281250000003,0.0008451393385438814,5.0594799597504,0.00012704665486473426,0.7412888543987199
REF_0000,write,8813.165541915,8813.236932667,71.39075200029765,,,,,,,,,,,,,
A1_0001,front_end,8818.006448226,8818.007001398,0.5531719998543849,,,,,,,,,,,,,
A1_0001,acoustic,8818.007001398,8818.24423743,237.23603200051002,1.772574933105853,75.79457364341086,100.0,58.4,False,0.0645289934097483,1.7924720391596748e-05,0.32246875,0.32265468750000004,0.0001738979073497416,3.1463689819553324,3.1968823763319056e-05,0.5486755162406466
A1_0001,vocoder,8818.24423743,8818.441424724,197.1872939993773,,95.23809523809524,95.23809523809524,58.95,False,,,0.323053125,0.323053125,,3.618012705498,,0.71892559746434
A1_0001,write,8818.441424724,8818.484680471,43.25574699942081,,97.43589743589743,97.43589743589743,59.5,False,,,0.3234515625,0.3234515625,,1.8264861981839997,,0.5523301441352
A2_0002,front_end,8824.006524591,8824.007194264,0.669673001539195,,,,,,,,,,,,,
A2_0002,acoustic,8824.007194264,8824.352688796,345.49453199906566,3.176509783524238,80.0609756097561,100.0,59.5,False,0.0967830642584451,2.688418451623475e-05,0.322794140625,0.323053125,0.0003905797299233323,4.250412858380249,5.2601492199396156e-05,0.61130253443194
