sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF,front_end,10010.989590044,10010.995499868,5.909823999900254,,,,,,,,,,,,,
REF,acoustic,10010.995499868,10011.421103126,425.6032579996827,4.322703526721272,87.70451770451771,100.0,67.2,False,0.12810174890422346,3.558381914006207e-05,0.3190040625,0.321778125,0.0004776962652278542,4.2314477836948,8.585633930648804e-05,0.7531135190291
REF,vocoder,10011.421103126,10012.115836953,694.7338270001637,4.552895816744519,95.84044343190685,97.5609756097561,67.75,False,0.16130317335957933,4.480643704432759e-05,0.3199520833333333,0.32225624999999997,0.00039377319578751097,2.9370098120195003,0.00011470914924717782,0.81756529588002
REF,write,10012.115836953,10012.186320704,70.48375100021076,,97.22222222222223,97.22222222222223,67.75,False,,,0.3232125,0.3232125,,2.2145698494920003,,0.76796096868884
A1,front_end,10018.709394685,10018.709956247,0.5615619993477594,,,,,,,,,,,,,
A1,acoustic,10018.709956247,10018.93785972,227.90347299996938,1.8074877627565469,65.44401544401545,97.61904761904762,63.35,False,0.06424148940326194,1.784485816757276e-05,0.32145937500000005,0.3219375,0.0001542368771246428,2.7016022113109996,4.2309754998629355e-05,0.7629426842708734
A1,vocoder,10018.93785972,10019.157590271,219.73055099988414,0.9585225817787048,91.48809523809524,92.5,64.45,False,0.03149275725389937,8.747988126083159e-06,0.32197734375,0.322096875,9.060076167162748e-05,3.3346401668950003,1.949346299413299e-05,0.71747393170618
A1,write,10019.157590271,10019.19947784,41.88756900111912,,,,,,,,,,,,,
A2,front_end,10022.631318469,10022.631966958,0.6484890000137966,,,,,,,,,,,,,
A2,acoustic,10022.631966958,10022.963109433,331.14247499906924,2.1510104539345054,88.28529657477027,97.61904761904762,65.0,False,0.06531331917356203,1.8142588659322788e-05,0.32161875,0.3218578125,0.00024083385638381838,4.477460036678067,4.0428470435059004e-05,0.6652290653546268
A2,vocoder,10022.963109433,10023.42151119,458.4017569995922,4.383271640162454,95.9859287054409,100.0,66.1,False,0.12863633682494133,3.573231578470592e-05,0.32165062499999997,0.3220171875,0.000494553388306998,4.387215769907,8.82696162690639e-05,0.756603112614628
A2,write,10023.42151119,10023.477548821,56.037631000435795,,,,,,,,,,,,,
A3,front_end,10028.419074363,10028.419819094,0.7447309999406571,,,,,,,,,,,,,
A3,acoustic,10028.419819094,10028.903044405,483.2253109998419,3.1758817024518056,94.64527027027027,100.0,65.55,False,0.0975172100943546,2.70881139150985e-05,0.321638671875,0.32225624999999997,0.0003443049370594563,3.8720122407079995,6.488489665986372e-05,0.794677497051445
A3,vocoder,10028.903044405,10029.745312131,842.2677260005003,8.150650038095993,96.06119407788215,97.61904761904762,67.75,False,0.2592018799960859,7.200052222113498e-05,0.32270086805555553,0.32825,0.000820087254220434,3.612750848259333,0.00018157705630343233,0.7911803582167268
A3,write,10029.745312131,10029.823477506,78.16537499820697,,47.5,47.5,67.75,False,,,0.32225624999999997,0.32225624999999997,,1.508530634325,,0.6767987584055
B1,front_end,10036.69922919,10036.699877327,0.6481370000983588,,,,,,,,,,,,,
B1,acoustic,10036.699877327,10037.038551894,338.67456699954346,3.7926196846209477,75.73483427141963,100.0,65.55,False,0.09580705789175298,2.661307163659805e-05,0.321153125,0.32670625000000003,0.0005241688041986729,6.0425307053368,5.242191992659926e-05,0.616695996020715
B1,vocoder,10037.038551894,10037.53116589,492.61399599890865,3.9994623038549664,95.54796032561205,97.5609756097561,67.2,False,0.1295706139597413,3.5991837211039246e-05,0.3221128125,0.323053125,0.000396915976488375,3.4594427247884,8.73871729171189e-05,0.7706915579785719
B1,write,10037.53116589,10037.590081518,58.91562800024985,,,,,,,,,,,,,
B2,front_end,10042.706067108,10042.706885839,0.8187309995264513,,,,,,,,,,,,,
