t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
6964.993504717,1784284277.2075713,,,,,,1900000,48.5,3525.390625,4.946299846208919,2.891953075077,0.47219374998059993,5.13622,0x0,5.07125,0.0625,0.316953125
6965.096044013,1784284277.3101106,81.81818181818181,80.0,100.0,90.0,90.47619047619048,2400000,50.15,2956.0,6.149850419544481,3.87459049602,0.8131946490637201,5.08664,0x0,5.0675,0.0625,0.31671875
6965.193607834,1784284277.407676,100.0,100.0,100.0,100.0,100.0,2400000,51.25,2958.421875,5.34028724625751,2.968944343495,0.85003469295916,5.18714,0x0,5.0675,0.0625,0.31671875
6965.296105146,1784284277.510174,100.0,100.0,100.0,100.0,97.67441860465117,2400000,50.7,2962.296875,3.83808637064746,1.648420163962,0.614014106,5.07056,0x0,5.05875,0.0625,0.316171875
6965.396113701,1784284277.6101816,90.0,90.0,100.0,90.0,92.3076923076923,2400000,52.9,2967.59375,9.57565197921314,7.463539289536,0.5503646078194,5.0652,0x0,5.05625,0.0625,0.316015625
6965.495389641,1784284277.7094564,100.0,100.0,100.0,90.0,97.36842105263158,2400000,51.8,2981.171875,8.890038871055301,6.81749774121,0.61304293289094,5.14024,0x0,5.07,0.0625,0.316875
6965.595307967,1784284277.8093746,100.0,100.0,91.66666666666667,100.0,97.5609756097561,2400000,53.45,3000.390625,5.81943327379117,3.505708932626,0.8661954195082999,5.1456,0x0,5.065,0.0625,0.3165625
6965.696076528,1784284277.9101448,90.0,90.9090909090909,100.0,100.0,95.0,2400000,52.35,3006.484375,5.910893197238621,3.6361182608519997,0.82438016219194,5.12818,0x0,5.0600000000000005,0.0625,0.31625000000000003
6965.793670592,1784284278.0077395,100.0,90.9090909090909,100.0,90.9090909090909,97.36842105263158,2400000,52.9,2996.3125,5.36061218040298,3.2918268848300003,0.7346566810766799,5.13354,0x0,5.0687500000000005,0.0625,0.31679687500000003
6965.893654794,1784284278.1077232,90.9090909090909,100.0,100.0,100.0,95.23809523809524,2400000,54.0,2999.625,5.701468848620165,3.568544887449,0.65265822045738,5.12818,0x0,5.065,0.0625,0.3165625
6965.996055821,1784284278.2101228,90.9090909090909,90.0,100.0,100.0,97.5609756097561,2400000,52.35,2974.359375,6.033881729531391,3.6225846101,0.8647391089868,5.12416,0x0,5.0625,0.0625,0.31640625
6966.093575603,1784284278.3076422,50.0,55.55555555555556,100.0,44.44444444444444,60.526315789473685,2400000,52.35,2985.375,4.27976323906649,1.9518556898080002,0.70414835177284,5.1389,0x0,5.065,0.0625,0.3165625
6966.193575825,1784284278.4076424,80.0,9.090909090909092,20.0,0.0,29.26829268292683,2400000,52.9,3017.40625,3.9979647471879147,1.904633374732,0.5382237418728,5.13488,0x0,5.0687500000000005,0.0625,0.31679687500000003
6966.293569936,1784284278.5076368,100.0,0.0,0.0,0.0,25.641025641025642,2400000,51.8,3020.3125,5.68802553785397,3.6304597940349996,0.6575055492074801,5.10004,0x0,5.05875,0.0625,0.316171875
6966.39357514,1784284278.6076417,66.66666666666667,80.0,81.81818181818181,60.0,70.0,2400000,52.35,3023.703125,2.5797072930083846,0.74768656723578,0.42780540416016005,5.13488,0x0,5.07375,0.0625,0.317109375
6966.493571085,1784284278.7076375,10.0,9.090909090909092,0.0,0.0,5.0,2400000,51.8,3027.0,2.385306091813105,0.76505633666826,0.28108192436,5.12148,0x0,5.06625,0.0625,0.316640625
6966.593571418,1784284278.807638,10.0,10.0,0.0,0.0,2.5,2400000,50.7,3026.984375,2.649612482380605,0.74768656723578,0.43392461480144,5.13354,0x0,5.055,0.11750000000000001,0.5939625
6966.693576659,1784284278.907643,10.0,0.0,0.0,0.0,2.5641025641025643,2400000,53.45,3026.984375,2.6053182209536194,0.73216894817991,0.4477943263108,5.13086,0x0,5.06625,0.06625,0.33563906250000003
6966.79357127,1784284279.0076377,10.0,0.0,0.0,0.0,7.317073170731708,2400000,51.25,3026.984375,2.6159689479296797,0.7472308336694999,0.42971920676310005,5.1322,0x0,5.06625,0.0675,0.34197187500000004
6966.893575883,1784284279.1076424,10.0,9.090909090909092,0.0,0.0,2.5641025641025643,2400000,51.25,3026.984375,2.6101221174729505,0.739816269524,0.4393704947857,5.13488,0x0,5.0675,0.0675,0.34205625
6966.993571143,1784284279.2076375,18.181818181818183,0.0,0.0,0.0,5.0,2400000,50.7,3026.984375,2.7954443222554555,0.75532677342863,0.5286469554166,5.1322,0x0,5.06625,0.07875,0.3989671875
6967.093572478,1784284279.3076391,10.0,9.090909090909092,0.0,0.0,5.0,2400000,51.25,3026.984375,2.599889710649475,0.73216894817991,0.43548471396730004,5.14024,0x0,5.065,0.07,0.3545500000000001
6967.193571183,1784284279.4076378,10.0,0.0,0.0,0.0,2.5641025641025643,2400000,50.7,3026.984375,2.609403658009035,0.7317228090056299,0.43594408904882,5.13622,0x0,5.06625,0.065,0.32930625
6967.293571703,1784284279.5076382,18.181818181818183,0.0,0.0,0.0,5.0,2400000,49.6,3026.984375,2.8268018226027594,0.952607025777,0.43694466713689994,5.13756,0x0,5.06375,0.07125000000000001,0.36079218750000003
6967.393569278,1784284279.6076357,0.0,9.090909090909092,0.0,0.0,5.0,2400000,51.25,3026.984375,2.9049233325305153,0.7796432095650001,0.44746018388296005,5.13354,0x0,5.06625,0.06625,0.33563906250000003
6967.493570187,1784284279.7076366,18.181818181818183,0.0,0.0,0.0,2.5641025641025643,2400000,51.25,3026.984375,2.6601341864605,0.73261508735419,0.43703476631578,5.14024,0x0,5.0675,0.06875,0.348390625
6967.59357143,1784284279.807638,0.0,9.090909090909092,0.0,0.0,2.5641025641025643,2400000,51.25,3026.984375,2.4925652093122403,0.7393653331,0.35597388513576,5.11478,0x0,5.06625,0.065,0.32930625
6967.693570301,1784284279.9076366,0.0,0.0,0.0,0.0,2.5641025641025643,2400000,51.25,3026.984375,2.6245131886540203,0.74814238563705,0.4323116678515,5.13488,0x0,5.0687500000000005,0.065,0.32946875000000003
