t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
1483.498124699,1784278795.7121909,,,,,,2400000,50.15,2942.859375,5.68032386927091,3.393789519456,0.61262161170012,5.061179,0x0,5.0512500000000005,0.06125,0.30938906250000003
1483.600081676,1784278795.814149,91.66666666666667,100.0,100.0,90.9090909090909,97.5609756097561,2400000,51.8,2919.59375,5.4508950699040195,2.87269083379,0.86134945809054,5.18312,0x0,5.05625,0.06,0.303375
1483.700044237,1784278795.914111,100.0,100.0,100.0,100.0,100.0,2400000,51.25,2925.890625,5.799794223277,3.7597513746999995,0.61198770779852,5.10272,0x0,5.0600000000000005,0.06,0.30360000000000004
1483.804057002,1784278796.0181239,100.0,91.66666666666667,100.0,100.0,97.61904761904762,2400000,52.9,2923.953125,5.610431810967006,3.40579988545,0.7533832938538401,5.07458,0x0,5.0575,0.06,0.30345
1483.898279059,1784278796.1123464,100.0,100.0,88.88888888888889,100.0,94.5945945945946,2400000,52.9,2934.625,5.46205607598678,3.020789104294,0.7913027963066,5.09736,0x0,5.04875,0.06,0.302925
1483.998330534,1784278796.2124019,100.0,90.0,90.9090909090909,90.0,97.43589743589743,2400000,55.1,2945.875,5.419275491242355,3.10596007054,0.82445244181998,5.14292,0x0,5.0600000000000005,0.06,0.30360000000000004
1484.098315751,1784278796.3123856,100.0,100.0,100.0,100.0,97.5609756097561,2400000,53.45,2973.0,5.730995023700499,3.2435875588439997,0.7962389478138,5.17508,0x0,5.055,0.06,0.30329999999999996
1484.198231839,1784278796.4122987,100.0,100.0,100.0,100.0,94.87179487179488,2400000,54.0,2974.90625,5.97838963404599,3.5910838743599998,0.8719446604401,5.13622,0x0,5.0575,0.06,0.30345
1484.298339776,1784278796.5124097,100.0,90.0,90.0,100.0,97.43589743589743,2400000,54.55,2970.484375,5.40235300321326,3.322315412214,0.62951064645008,5.08128,0x0,5.055,0.06,0.30329999999999996
1484.398289456,1784278796.61236,90.0,100.0,100.0,90.0,95.1219512195122,2400000,53.45,2979.6875,6.7131074357243,4.5587878955814,0.64501525865414,5.11344,0x0,5.06125,0.06,0.30367500000000003
1484.498285691,1784278796.7123551,100.0,100.0,90.9090909090909,100.0,97.5609756097561,2400000,55.1,2972.90625,5.51880664628787,3.4414553795950003,0.6042454139383999,5.16034,0x0,5.0575,0.06,0.30345
1484.598191966,1784278796.812259,100.0,27.272727272727273,30.0,30.0,45.0,2400000,54.55,2974.4375,3.91503517692306,1.763503915488,0.5576702801396,5.12416,0x0,5.0600000000000005,0.06,0.30360000000000004
1484.698192923,1784278796.9122596,10.0,100.0,9.090909090909092,0.0,30.0,2400000,54.55,2991.78125,4.0032223264234,1.953640468184,0.523802292626,5.13354,0x0,5.0600000000000005,0.06,0.30360000000000004
1484.798192975,1784278797.0122595,18.181818181818183,100.0,20.0,20.0,38.46153846153846,2400000,54.55,3009.21875,5.545818683802725,3.6551982953119997,0.51665625569592,5.11746,0x0,5.0475,0.06125,0.309159375
1484.898193273,1784278797.1122599,55.55555555555556,60.0,60.0,36.36363636363637,51.21951219512195,2400000,53.45,3012.84375,3.3315839706182597,1.39220919105,0.48401995197774,5.13488,0x0,5.07625,0.06,0.304575
1484.998189553,1784278797.2122562,10.0,0.0,0.0,0.0,2.5641025641025643,2400000,52.35,3012.84375,3.85337631242293,1.880449165699,0.50347150039472,5.13488,0x0,5.0600000000000005,0.06,0.30360000000000004
1485.098189037,1784278797.3122559,10.0,0.0,10.0,0.0,5.0,2400000,53.45,3012.359375,3.2300551090070795,1.376897924675,0.436029798562,5.13488,0x0,5.0425,0.13375,0.6744343750000001
1485.198189853,1784278797.4122562,0.0,0.0,10.0,0.0,2.5641025641025643,2400000,52.9,3012.359375,4.175452479551639,2.258112596467,0.43607807196352,5.10674,0x0,5.0600000000000005,0.06375,0.32257500000000006
1485.298189189,1784278797.5122554,0.0,0.0,10.0,0.0,5.0,2400000,52.9,3012.359375,3.3205813236713895,1.3686124250999998,0.48690344029162,5.14292,0x0,5.05875,0.06625,0.3351421875
1485.398189228,1784278797.6122558,18.181818181818183,0.0,10.0,0.0,2.5641025641025643,2400000,52.35,3012.359375,3.30246427288793,1.376897924675,0.44006288429968,5.13488,0x0,5.0575,0.06625,0.33505937500000005
1485.498189859,1784278797.7122562,10.0,0.0,0.0,0.0,5.0,2400000,52.9,3012.359375,4.21453452499237,2.32176382457,0.44435310598582,5.12818,0x0,5.0575,0.07375,0.37299062499999996
1485.598188491,1784278797.812255,18.181818181818183,0.0,0.0,0.0,5.0,2400000,51.8,3012.359375,2.6347000092545203,0.7472308336694999,0.43655788758436004,5.11344,0x0,5.0575,0.065,0.3287375
1485.698190937,1784278797.912258,0.0,0.0,9.090909090909092,0.0,5.0,2400000,52.9,3012.359375,3.2796733357746746,1.37647801375,0.432174056869,5.12818,0x0,5.05875,0.065,0.32881875
1485.798190516,1784278798.012257,18.181818181818183,0.0,0.0,0.0,5.0,2400000,52.9,3012.359375,3.26376429796568,1.369864648638,0.4347819595325,5.09334,0x0,5.05625,0.0725,0.366578125
1485.898191692,1784278798.1122582,10.0,0.0,9.090909090909092,0.0,5.0,2400000,52.35,3010.6875,3.487369339298039,1.39220919105,0.4477801090828,5.13756,0x0,5.0575,0.0675,0.34138125
1485.998192405,1784278798.212259,18.181818181818183,0.0,10.0,0.0,5.0,2400000,51.8,3010.671875,3.4098930061494603,1.504618263803,0.44186110874394996,5.14024,0x0,5.05875,0.06625,0.3351421875
1486.098193729,1784278798.3122604,0.0,0.0,0.0,0.0,2.6315789473684212,2400000,52.9,3010.671875,3.27656609865661,1.369447137204,0.43751107485480006,5.12684,0x0,5.0575,0.065,0.3287375
1486.198193424,1784278798.41226,10.0,0.0,9.090909090909092,0.0,5.0,2400000,52.9,3010.671875,3.3620070101592696,1.36074683645,0.44643005773828,5.13354,0x0,5.05875,0.06375,0.3224953125
1486.298193248,1784278798.5122597,0.0,9.090909090909092,0.0,0.0,2.5641025641025643,2400000,52.35,3010.671875,3.2690315422933596,1.376897924675,0.43492879929988004,5.13488,0x0,5.05875,0.06375,0.3224953125
1486.39819448,1784278798.612261,10.0,0.0,0.0,0.0,2.5641025641025643,2400000,51.25,3010.671875,3.4376777126550797,1.369864648638,0.5402372603103001,5.12818,0x0,5.06125,0.06375,0.32265468750000004
1486.498195175,1784278798.7122617,0.0,0.0,10.0,0.0,2.5641025641025643,2400000,51.8,3010.671875,3.7052262762124397,1.786577587042,0.44076624054102,5.13354,0x0,5.0600000000000005,0.06625,0.33522500000000005
