t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
10282.23682153,1784216087.9292815,0.0,9.090909090909092,0.0,0.0,5.0,1600000,66.1,3380.890625,2.6349622813542295,0.77432503548946,0.43996680259820004,5.12148,0x0,5.0512500000000005,0.06625,0.33464531250000007
10282.336823664,1784216088.0292835,9.090909090909092,0.0,0.0,0.0,2.5641025641025643,1700000,67.2,3380.890625,2.66572785679957,0.77408517571632,0.4414004038042,5.1322,0x0,5.0525,0.0625,0.31578125
10282.436829724,1784216088.1292896,10.0,9.090909090909092,0.0,0.0,5.0,1700000,66.65,3380.890625,2.640919533681905,0.7658693989650001,0.44329261685801,5.12684,0x0,5.055,0.06625,0.33489375
10282.536822098,1784216088.229282,0.0,10.0,0.0,0.0,0.0,1600000,66.1,3380.890625,3.34097078391654,1.447090902862,0.4767538369191,5.12952,0x0,5.05375,0.0675,0.341128125
10282.636836121,1784216088.3292966,18.181818181818183,0.0,0.0,0.0,7.317073170731708,1500000,65.55,3380.890625,2.6267925617822696,0.77432503548946,0.4408273386893,5.12952,0x0,5.0525,0.065,0.32841250000000005
10282.736829977,1784216088.4292903,0.0,9.090909090909092,0.0,0.0,2.5641025641025643,1600000,67.2,3380.890625,2.65258806884751,0.782552890218,0.4333133656928,5.12818,0x0,5.05375,0.0625,0.315859375
10282.836821907,1784216088.5292816,10.0,0.0,0.0,0.0,2.5641025641025643,1600000,66.1,3342.1875,2.64770884276807,0.7661069485740001,0.4419423786768,5.12818,0x0,5.0525,0.0625,0.31578125
10282.936824819,1784216088.6292846,10.0,16.666666666666668,0.0,10.0,9.523809523809524,1600000,66.65,3342.1875,3.0433273763015296,1.17588028932,0.4458191942239,5.12148,0x0,5.055,0.06375,0.32225624999999997
10283.036830767,1784216088.7292912,0.0,0.0,0.0,0.0,2.5641025641025643,1700000,65.55,3342.1875,2.7536257544287652,0.77408517571632,0.5436490838352,5.12818,0x0,5.0512500000000005,0.0675,0.34095937500000006
10283.136833901,1784216088.829294,9.090909090909092,10.0,0.0,0.0,2.5641025641025643,1700000,66.1,3342.1875,2.6365191358313496,0.7663444097759999,0.43506461350584,5.12416,0x0,5.055,0.0625,0.3159375
