t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
8812.14202597,1784286124.3560925,,,,,,2400000,55.1,2962.8125,6.776482621261909,4.882163069342,0.6318926620431999,5.23672,0x0,5.0512500000000005,0.06375,0.3220171875
8812.242122436,1784286124.4561892,100.0,100.0,90.9090909090909,100.0,97.5609756097561,2400000,55.1,2937.59375,5.16411868245516,2.9471129429940004,0.8699912872591999,5.18446,0x0,5.065,0.06375,0.32289375000000003
8812.344041232,1784286124.5581079,100.0,100.0,100.0,100.0,100.0,2400000,57.85,2940.5,9.03044810563593,7.3170734045021,0.61411109412528,5.08664,0x0,5.07125,0.0625,0.316953125
8812.444117494,1784286124.6581876,100.0,100.0,100.0,100.0,97.5609756097561,2400000,58.4,2940.5,8.983138455114746,7.394797714965001,0.5469910110999401,5.0786,0x0,5.0600000000000005,0.06375,0.32257500000000006
8812.544071699,1784286124.7581391,90.9090909090909,90.0,100.0,100.0,95.0,2400000,57.3,2947.109375,8.35874093119987,6.530583233304,0.5830058454402,5.14962,0x0,5.0600000000000005,0.06375,0.32257500000000006
8812.644115608,1784286124.8581848,100.0,90.0,90.9090909090909,100.0,97.43589743589743,2400000,58.95,2985.96875,8.72128836887806,6.9278191413546,0.6438514669775199,5.14158,0x0,5.065,0.06375,0.32289375000000003
8812.744129018,1784286124.9581978,100.0,100.0,100.0,100.0,97.5,2400000,57.85,2984.1875,8.88815560241588,6.920178311223,0.83299058404112,5.14024,0x0,5.06125,0.06375,0.32265468750000004
8812.844129816,1784286125.0581987,90.9090909090909,100.0,90.0,100.0,94.87179487179488,2400000,58.4,2991.375,6.76878681151763,4.8377797998222,0.7613997097598,5.1255,0x0,5.06375,0.06375,0.3228140625
8812.944171762,1784286125.1582417,100.0,91.66666666666667,100.0,90.9090909090909,97.61904761904762,2400000,58.95,2983.625,5.376200593908845,3.4031156542559997,0.82325903664064,5.12952,0x0,5.0625,0.06375,0.322734375
8813.044130856,1784286125.2582006,90.9090909090909,100.0,100.0,100.0,95.0,2400000,59.5,2991.4375,5.586291991845535,3.46872459465,0.92623582131656,5.09602,0x0,5.0625,0.06375,0.322734375
8813.142182156,1784286125.3562505,100.0,90.0,90.0,100.0,97.29729729729729,2400000,60.05,2984.3125,5.16690176727729,3.3281589836429997,0.6182795166152,5.16168,0x0,5.0687500000000005,0.06375,0.32313281250000003
8813.244048303,1784286125.458115,27.272727272727273,70.0,30.0,58.333333333333336,45.23809523809524,2400000,58.95,3017.90625,3.68646464222685,1.885035498502,0.5696495982152,5.1121,0x0,5.0675,0.06375,0.323053125
8813.342090899,1784286125.556157,90.0,0.0,0.0,0.0,23.68421052631579,2400000,58.95,3027.3125,3.65360256442894,1.953640468184,0.5754070347620001,5.12952,0x0,5.06375,0.06375,0.3228140625
8813.442102975,1784286125.6561697,100.0,20.0,30.0,30.0,45.0,2400000,57.3,3040.390625,4.6566377716286596,2.81931584873,0.58908911460306,5.14292,0x0,5.0575,0.06375,0.32241562500000004
8813.542095014,1784286125.7561617,30.0,40.0,50.0,54.54545454545455,43.58974358974359,2400000,58.95,3048.015625,2.2829929275588103,0.8008219213186699,0.4377633478985,5.12818,0x0,5.06625,0.06375,0.3229734375
8813.642092904,1784286125.8561594,10.0,10.0,0.0,0.0,7.317073170731708,2400000,58.4,3048.015625,2.3351113410205704,0.8027792681577799,0.43812715411012004,5.13086,0x0,5.065,0.06375,0.32289375000000003
8813.742093388,1784286125.95616,9.090909090909092,0.0,0.0,10.0,5.0,2400000,57.85,3048.0,2.3093804384312397,0.794908970446,0.44403860082336,5.1389,0x0,5.0525,0.1375,0.69471875
8813.842095056,1784286126.0561616,10.0,9.090909090909092,0.0,0.0,2.5,2400000,57.85,3048.0,2.287538303083971,0.77176802563,0.43390489501766,5.14024,0x0,5.06375,0.065,0.32914375
8813.942093984,1784286126.1561606,0.0,0.0,0.0,10.0,5.0,2400000,57.85,3048.0,2.32843802361891,0.7867987259926299,0.43109699843612004,5.13354,0x0,5.065,0.0675,0.34188750000000007
8814.042115838,1784286126.2561843,10.0,9.090909090909092,0.0,18.181818181818183,9.523809523809524,2400000,57.3,3048.0,2.4076469270060996,0.78703849646578,0.5255456232468,5.13354,0x0,5.065,0.06625,0.33555625000000006
8814.142094154,1784286126.3561609,10.0,0.0,10.0,9.090909090909092,7.317073170731708,2400000,57.3,3048.0,2.3090472062492604,0.779405748363,0.43150340128223996,5.13354,0x0,5.06375,0.07,0.3544625
8814.242093526,1784286126.45616,9.090909090909092,0.0,16.666666666666668,0.0,5.0,2400000,56.2,3048.0,2.3123796559148153,0.795635835833,0.42806197291335996,5.11478,0x0,5.06625,0.06625,0.33563906250000003
8814.342094435,1784286126.5561607,0.0,10.0,9.090909090909092,0.0,7.142857142857143,2400000,56.2,3048.0,2.2909706541984503,0.7708276877,0.43671302241724,5.12416,0x0,5.065,0.06625,0.33555625000000006
