t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
7580.981256756,1784284893.1953232,,,,,,2400000,49.05,2960.59375,5.9136249768488796,3.7531544836519997,0.6068159842223999,5.0853,0x0,5.05625,0.06375,0.3223359375
7581.082079254,1784284893.2961473,100.0,100.0,100.0,100.0,100.0,2400000,51.8,2933.953125,5.378064066753259,2.856950062098,0.82861948776832,5.18178,0x0,5.055,0.06375,0.32225624999999997
7581.181339827,1784284893.3954062,100.0,100.0,100.0,100.0,100.0,2400000,52.9,2940.25,5.4169981246562795,3.43092235083,0.5789868187862,5.171059,0x0,5.0625,0.06375,0.322734375
7581.28133689,1784284893.4954033,100.0,100.0,100.0,100.0,97.5609756097561,2400000,52.9,2937.34375,7.82562873751942,5.896020705255999,0.5139430095762,5.1791,0x0,5.0600000000000005,0.06375,0.32257500000000006
7581.381336398,1784284893.5954027,100.0,90.9090909090909,90.9090909090909,90.0,95.0,2400000,54.0,2949.078125,9.682727401896026,7.465672606621,0.6258944344126001,5.17508,0x0,5.07125,0.06375,0.3232921875
7581.484111813,1784284893.6981807,100.0,100.0,100.0,100.0,97.61904761904762,2400000,54.0,2989.28125,5.71818927904819,3.494451315624,0.71447303357198,5.0719,0x0,5.0675,0.06375,0.323053125
7581.584133446,1784284893.798202,90.9090909090909,91.66666666666667,100.0,100.0,100.0,2400000,54.55,2988.3125,5.964030113599531,3.54275340165,0.93007087703428,5.17776,0x0,5.06125,0.06375,0.32265468750000004
7581.681389261,1784284893.8954573,100.0,100.0,90.0,90.0,94.73684210526316,2400000,54.55,2991.890625,5.78070652667063,3.40207945992,0.8663941774144,5.13488,0x0,5.06625,0.06375,0.3229734375
7581.783082814,1784284893.997154,100.0,100.0,100.0,100.0,97.29729729729729,2400000,54.55,2981.625,5.319324845813785,3.236700597285,0.63081993700076,5.16436,0x0,5.0687500000000005,0.06375,0.32313281250000003
7581.884133853,1784284894.0982027,100.0,90.9090909090909,91.66666666666667,91.66666666666667,95.23809523809524,2400000,54.55,2990.125,5.637380663177503,3.2484881124499996,0.9082461200364,5.15498,0x0,5.0675,0.06375,0.323053125
7581.981876709,1784284894.1959436,100.0,100.0,100.0,100.0,97.5,2400000,54.0,2985.765625,5.294338427138119,3.282951485529,0.69978433195018,5.16034,0x0,5.08125,0.06375,0.3239296875
7582.081328052,1784284894.2953966,90.9090909090909,20.0,20.0,36.36363636363637,42.5,2400000,54.0,3013.65625,3.70933505291615,1.65278102766,0.47505341626628,5.1121,0x0,5.0687500000000005,0.06375,0.32313281250000003
7582.181323465,1784284894.3953903,10.0,100.0,10.0,0.0,27.5,2400000,54.0,3029.53125,3.95325951626016,1.9663971624999999,0.5302655322275001,5.12818,0x0,5.0675,0.06375,0.323053125
7582.281333171,1784284894.4954,11.11111111111111,100.0,20.0,22.22222222222222,42.10526315789474,2400000,54.0,3044.0625,5.620323615982905,3.663075877845,0.5251791693942001,5.1456,0x0,5.06125,0.06375,0.32265468750000004
7582.381324621,1784284894.595391,30.0,50.0,55.55555555555556,50.0,45.0,2400000,54.0,3048.28125,3.0994379929391394,1.2382869174259998,0.4333315439794,5.12818,0x0,5.0687500000000005,0.06375,0.32313281250000003
7582.481324199,1784284894.6953905,18.181818181818183,0.0,0.0,0.0,5.0,2400000,53.45,3049.21875,2.6458951235922155,0.76342751519622,0.4523298983914001,5.14024,0x0,5.0687500000000005,0.06375,0.32313281250000003
7582.581322797,1784284894.7953894,10.0,9.090909090909092,0.0,0.0,2.5641025641025643,2400000,52.35,3049.203125,2.6100423237001054,0.76366026585009,0.43775617152370006,5.14828,0x0,5.055,0.13875,0.7013812500000001
7582.681324652,1784284894.8953915,10.0,0.0,0.0,0.0,2.5641025641025643,2400000,52.9,3049.203125,2.60502969017454,0.740041821678,0.43463364928936,5.1389,0x0,5.06625,0.065,0.32930625
7582.781321602,1784284894.9953885,0.0,0.0,0.0,0.0,2.5641025641025643,2400000,52.9,3049.203125,2.6259425192082806,0.74768656723578,0.43871003964645,5.14024,0x0,5.0675,0.0675,0.34205625
7582.881322101,1784284895.0953887,10.0,16.666666666666668,0.0,0.0,5.0,2400000,52.9,3049.0,2.6467909407073296,0.7479145188539099,0.45159337583712,5.13622,0x0,5.0675,0.06625,0.335721875
7582.981331952,1784284895.1953995,0.0,0.0,0.0,0.0,2.5641025641025643,2400000,52.9,3049.0,2.621274389077635,0.75578730419091,0.4303746429979,5.13756,0x0,5.065,0.0725,0.3672125
7583.081333452,1784284895.2954009,0.0,9.090909090909092,0.0,0.0,2.5641025641025643,2400000,52.35,3049.0,2.6161452945263597,0.7479145188539099,0.4346701823512,5.14426,0x0,5.0687500000000005,0.065,0.32946875000000003
7583.181333231,1784284895.3954005,10.0,10.0,0.0,0.0,2.5641025641025643,2400000,52.9,3049.0,2.6449891578699294,0.75578730419091,0.44044724323435,5.14292,0x0,5.0675,0.0625,0.31671875
7583.281324289,1784284895.495391,0.0,0.0,0.0,9.090909090909092,2.5641025641025643,2400000,52.35,3049.0,3.42895071238573,1.527320355378,0.4343382597184,5.13622,0x0,5.06375,0.07375,0.37345156249999995
7583.381324827,1784284895.5953918,10.0,0.0,0.0,0.0,5.0,2400000,51.8,3049.21875,2.79168745795882,0.75578730419091,0.43772185001746,5.13488,0x0,5.0675,0.0675,0.34205625
7583.481323291,1784284895.69539,0.0,9.090909090909092,0.0,0.0,5.0,2400000,52.35,3049.21875,2.77435947590525,0.74768656723578,0.606664460068,5.13488,0x0,5.0687500000000005,0.06625,0.33580468750000003
