sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0000,front_end,1483.3687484,1483.369531751,0.7833510001091781,,,,,,,,,,,,,
REF_0000,acoustic,1483.369531751,1483.839930001,470.39825000001656,2.9524807389519347,98.39334107626792,100.0,52.9,False,0.09314564794147051,2.587379109485292e-05,0.304953515625,0.30938906250000003,0.0002843355696401814,3.358007903349,6.105225054342773e-05,0.7098355178607549
REF_0000,vocoder,1483.839930001,1484.52185365,681.9236489998275,5.893933258055744,96.36886953960126,97.5609756097561,55.1,False,0.18205324871640957,5.0570346865669324e-05,0.3033857142857142,0.30367500000000003,0.0005847970725477131,3.4691398993469145,0.00012402773176788158,0.7375300236318714
REF_0000,write,1484.52185365,1484.598537661,76.68401099999755,,45.0,45.0,54.55,False,,,0.30360000000000004,0.30360000000000004,,1.763503915488,,0.5576702801396
A1_0001,front_end,1513.368838304,1513.369393887,0.5555829998229456,,,,,,,,,,,,,
A1_0001,acoustic,1513.369393887,1513.598137098,228.7432110001646,1.1265230232492174,62.43589743589744,94.87179487179488,51.25,False,0.03158441830495743,8.773449529154842e-06,0.31546874999999996,0.315625,0.00013425353398072872,4.827382252242,2.0312472877295513e-05,0.73037981317556
A1_0001,vocoder,1513.598137098,1513.798933422,200.79632399983893,1.9115971930990459,95.954316686024,97.61904761904762,52.35,False,0.06302056674209984,1.7505712983916623e-05,0.3140645833333333,0.31640625,0.00018375260372263406,3.189513337221667,3.898011674338774e-05,0.66681365229494
A1_0001,write,1513.798933422,1513.842131254,43.19783200003258,,,,,,,,,,,,,
A2_0002,front_end,1543.368919696,1543.369574634,0.6549380000251404,,,,,,,,,,,,,
A2_0002,acoustic,1543.369574634,1543.705833127,336.2584930000594,3.3688973225808994,79.98319262038774,100.0,52.9,False,0.09474559607765173,2.6318221132681036e-05,0.31580078125,0.31625000000000003,0.00039555789107752117,4.457520510784275,6.609277910564449e-05,0.75853676740958
A2_0002,vocoder,1543.705833127,1544.157676771,451.84364400006416,3.3113225209527655,96.24759306803594,100.0,54.0,False,0.09544800747689342,2.651333541024817e-05,0.31623046875,0.316484375,0.0003785488404295009,4.255859449751576,6.820006567386399e-05,0.78807819346786
A2_0002,write,1544.157676771,1544.215772224,58.09545299985075,,69.23076923076923,69.23076923076923,54.0,False,,,0.31625000000000003,0.31625000000000003,,2.3518110063499997,,0.5899173633152
A3_0003,front_end,1573.368998311,1573.369756845,0.7585339999423013,,,,,,,,,,,,,
A3_0003,acoustic,1573.369756845,1573.860732117,490.97527200001423,4.328187312139534,82.38191632928475,100.0,54.0,False,0.12062536470996686,3.3507045752768574e-05,0.30297,0.303375,0.0005232307295438602,4.84912544165808,6.797851566767531e-05,0.607007273182468
