sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0000,front_end,2727.587618219,2727.588406975,0.7887560000199301,,,,,,,,,,,,,
REF_0000,acoustic,2727.588406975,2728.057143619,468.7366439998186,3.8670388466406145,98.35365853658537,100.0,60.6,False,0.09661529104245697,2.6837580845126937e-05,0.320518359375,0.32225624999999997,0.000536853986563519,6.111931494407701,5.5008145126234305e-05,0.674272141542385
REF_0000,vocoder,2728.057143619,2728.739856455,682.7128360000643,6.145334362784578,96.78987694667137,97.61904761904762,62.25,False,0.19286256386831024,5.357293440786396e-05,0.3216372767857143,0.32313281250000003,0.0006573743877537467,4.214738368633258,0.0001226698278136108,0.7133680029012571
REF_0000,write,2728.739856455,2728.809945398,70.08894299997337,,,,,,,,,,,,,
A1_0001,front_end,2733.587716892,2733.588286639,0.5697470000995963,,,,,,,,,,,,,
A1_0001,acoustic,2733.588286639,2733.811759442,223.4728029998223,1.1781276832969185,66.25,95.0,59.5,False,0.03216865973476651,8.935738815212918e-06,0.32165859375,0.3216984375,0.00014015849083384873,5.0452664291155,2.3561647566906605e-05,0.84814547286247
A1_0001,vocoder,2733.811759442,2734.016488184,204.72874200004298,1.31551075597024,96.21794871794872,97.43589743589743,59.5,False,0.03223980233083854,8.95550064745515e-06,0.32245546875000003,0.32257500000000006,0.00018109475974373822,6.52057299085,1.8699336482813016e-05,0.67329606107425
A1_0001,write,2734.016488184,2734.060933975,44.44579099981638,,89.74358974358974,89.74358974358974,61.15,False,,,0.3232125,0.3232125,,2.1177792556529997,,0.5601190262046
A2_0002,front_end,2739.587811767,2739.588480684,0.6689169999845035,,,,,,,,,,,,,
A2_0002,acoustic,2739.588480684,2739.915726246,327.2455619999164,1.928469665479488,76.06837606837607,100.0,60.6,False,0.06409946578114051,1.780540716142792e-05,0.3201494791666667,0.32241562500000004,0.00019764575313743456,3.7327792912732995,3.68712047270296e-05,0.6823483930996467
A2_0002,vocoder,2739.915726246,2740.375278713,459.5524670003215,3.9493589564108893,96.60117866728906,97.5609756097561,62.8,False,0.12856566796136376,3.571268554482327e-05,0.3209278125,0.32265468750000004,0.00039302235406019434,3.9138104750342,8.601157152445554e-05,0.77972119576346
A2_0002,write,2740.375278713,2740.433077687,57.79897399997935,,62.5,62.5,61.7,False,,,0.3224953125,0.3224953125,,1.504160131585,,0.5439834145364
A3_0003,front_end,2745.587899321,2745.588736097,0.8367760001419811,,,,,,,,,,,,,
A3_0003,acoustic,2745.588736097,2746.094488121,505.7520239997757,4.194195627589194,82.12454212454213,100.0,62.8,False,0.12907510960509122,3.585419711252534e-05,0.3216028125,0.3224953125,0.00048188144332308156,4.3663314589518,6.68638802103916e-05,0.5821273535744
A3_0003,vocoder,2746.094488121,2746.936034893,841.5467720001288,8.524331998032874,96.66778961387435,100.0,65.0,False,0.25835960025207894,7.176655562557748e-05,0.3222385416666667,0.3228140625,0.0009364472962017054,3.9331050340459885,0.00016581175210919532,0.7399801756557974
A3_0003,write,2746.936034893,2747.013609825,77.57493200006138,,,,,,,,,,,,,
B1_0004,front_end,2751.907199854,2751.907848048,0.6481939999503084,,,,,,,,,,,,,
B1_0004,acoustic,2751.907848048,2752.270247865,362.39981700009594,2.9719186139209604,77.102053915276,100.0,62.8,False,0.09643005114667003,2.678612531851945e-05,0.32149921875,0.3218578125,0.00030319737207741283,3.8761800347816253,5.286942773628923e-05,0.604551842743675
B1_0004,vocoder,2752.270247865,2752.767235204,496.987339000043,4.144017403491345,96.4730933023616,100.0,64.45,False,0.12944607112454104,3.595724197903918e-05,0.3221925,0.32225624999999997,0.00043621557595591745,4.1424522072162,8.903540284206112e-05,0.758316439320648
B1_0004,write,2752.767235204,2752.826228583,58.99337900018509,,55.26315789473684,55.26315789473684,63.9,False,,,0.322096875,0.322096875,,1.7314848861199998,,0.57970080368282
B2_0005,front_end,2757.907294028,2757.908110488,0.8164600003510714,,,,,,,,,,,,,
B2_0005,acoustic,2757.908110488,2758.435219716,527.1092279999721,5.3987819580298595,81.77728116752508,100.0,65.0,False,0.16104358828642557,4.473433007956266e-05,0.32224296875,0.322734375,0.0006308639755981224,4.227328399140883,8.340124001042515e-05,0.5820307921098733
B2_0005,vocoder,2758.435219716,2759.306776978,871.5572619998966,7.183383987876841,96.47905969191271,100.0,65.55,False,0.22508814801836796,6.252448556065776e-05,0.320477734375,0.3221765625,0.0007343017943928555,4.01340609827575,0.00016003114319245498,0.8106329799897274
B2_0005,write,2759.306776978,2759.387543345,80.76636699979645,,84.21052631578948,84.21052631578948,64.45,False,,,0.3232921875,0.3232921875,,2.039051402283,,0.80631722041178
B3_0006,front_end,2764.556617139,2764.557305335,0.6881959998281673,,,,,,,,,,,,,
B3_0006,acoustic,2764.557305335,2764.97233173,415.0263950000408,3.3531668722528845,90.86817653890824,100.0,65.0,False,0.09690718278878924,2.6918661885774788e-05,0.322096875,0.3223359375,0.00040630087629948605,4.612550664151,5.487183863741645e-05,0.6676816832002199
B3_0006,vocoder,2764.97233173,2765.644856417,672.5246870000774,6.014722338858504,96.69792949272134,100.0,66.65,False,0.19396535458457873,5.387926516238298e-05,0.3223131696428571,0.32257500000000006,0.0006044840006553409,3.7532914907737145,0.00013204168209294965,0.7671521970138401
B3_0006,write,2765.644856417,2765.713958341,69.10192399982407,,,,,,,,,,,,,
B4_0007,front_end,2770.556708021,2770.557384069,0.6760480000593816,,,,,,,,,,,,,
B4_0007,acoustic,2770.557384069,2770.915473694,358.0896250000478,2.1918758863938144,85.21929824561404,97.5,63.9,False,0.06414017671687344,1.7816715754687067e-05,0.32236250000000005,0.32265468750000004,0.00027161411734825616,4.325783327407666,2.9348061057658195e-05,0.58187972308782
B4_0007,vocoder,2770.915473694,2771.435498241,520.0245470000482,5.103216786335797,97.14285714285715,100.0,65.55,False,0.1617288989212155,4.4924694144782085e-05,0.32332109375,0.32808750000000003,0.0005195788115988644,3.8930922975385163,0.00011136026714629057,0.7779167751041101
B4_0007,write,2771.435498241,2771.499029242,63.53100099977382,,,,,,,,,,,,,
C1_0008,front_end,2776.556798484,2776.557713708,0.9152239999821177,,,,,,,,,,,,,
C1_0008,acoustic,2776.557713708,2777.296793818,739.0801100000317,7.153922472903832,91.76915122259909,100.0,65.55,False,0.19210288280163432,5.3361911889342865e-05,0.3208216517857143,0.3224953125,0.0009146696036506629,5.301578681941429,0.00011490558711397813,0.6814773453999886
C1_0008,vocoder,2777.296793818,2778.578318535,1281.5247170001385,12.306435272931374,96.5528391009433,100.0,67.75,False,0.3864519857226403,0.00010734777381184452,0.32224399038461543,0.323053125,0.0012893619343717852,3.762653392863461,0.00025708617159832015,0.7772889665159585
C1_0008,write,2778.578318535,2778.679115301,100.79676599980303,,65.85365853658537,65.85365853658537,67.2,False,,,0.32265468750000004,0.32265468750000004,,2.102674110645,,0.5955138542004
C2_0009,front_end,2786.072990466,2786.073649013,0.6585469996025495,,,,,,,,,,,,,
C2_0009,acoustic,2786.073649013,2786.492795598,419.1465850003624,3.102636003249561,86.20192307692308,100.0,65.55,False,0.09606912280760627,2.6685867446557296e-05,0.32199726562500003,0.32257500000000006,0.00032979606092135204,4.382802803600749,6.469117405132204e-05,0.773403515357165
C2_0009,vocoder,2786.492795598,2787.176680909,683.8853109998126,6.032575054232855,96.82760612425955,100.0,66.65,False,0.19331986490423902,5.369996247339973e-05,0.3221082589285714,0.32289375000000003,0.0006187359197435417,3.605468629506714,0.00012347332386300497,0.7103645970068914
C2_0009,write,2787.176680909,2787.245646088,68.96517899986065,,64.1025641025641,64.1025641025641,65.55,False,,,0.32225624999999997,0.32225624999999997,,2.188634323686,,0.7055696140375
REF_0010,front_end,2792.073086136,2792.073806352,0.7202159999906144,,,,,,,,,,,,,
REF_0010,acoustic,2792.073806352,2792.503984897,430.1785450002171,3.26898424614964,85.08928571428572,100.0,65.55,False,0.09693995801230834,2.6927766114530097e-05,0.32201718749999997,0.32225624999999997,0.0003796508350881055,4.20830820664225,5.970199685579899e-05,0.68554948612413
REF_0010,vocoder,2792.503984897,2793.195691234,691.7063370001415,5.921707525983325,96.39600267813242,100.0,68.85,False,0.19325271522807322,5.368130978557589e-05,0.3221537946428571,0.3228140625,0.0005645786248036307,3.295159976840428,0.00014473580494871413,0.8662424873364513
REF_0010,write,2793.195691234,2793.265107397,69.41616299991438,,76.3157894736842,76.3157894736842,67.2,False,,,0.323371875,0.323371875,,2.629510302558,,0.65813798344808
A1_0011,front_end,2798.073162974,2798.073723331,0.5603570002676861,,,,,,,,,,,,,
A1_0011,acoustic,2798.073723331,2798.295630611,221.90727999986848,1.0196035867277227,74.32770481550969,97.43589743589743,64.45,False,0.03232561013350505,8.979336148195848e-06,0.32169843750000005,0.3219375,0.00010598852797019918,3.7972009598714997,2.0496748392510065e-05,0.73432732920083
A1_0011,vocoder,2798.295630611,2798.495651692,200.02108100015903,0.9986626113511106,96.25,97.5,65.55,False,0.0316004908638702,8.777914128852833e-06,0.32209687499999995,0.32225624999999997,9.389524081700178e-05,3.4453929715625002,1.9295795415914914e-05,0.70804012352736
A1_0011,write,2798.495651692,2798.539436849,43.78515700000207,,76.3157894736842,76.3157894736842,65.55,False,,,0.31625000000000003,0.31625000000000003,,1.941022814861,,0.6369224738647801
