t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
2108.670202372,1784279420.8842688,,,,,,1900000,50.7,2935.671875,5.36668840948737,2.8027115799719997,0.8521733484478,5.16838,0x0,5.04875,0.0625,0.315546875
2108.772062725,1784279420.9861312,100.0,100.0,100.0,100.0,97.5609756097561,2400000,52.35,2936.640625,8.969625765659634,7.0905719751594,0.46122839376994,5.14962,0x0,5.04875,0.0625,0.315546875
2108.871442876,1784279421.0855095,90.9090909090909,100.0,90.0,90.0,97.36842105263158,2400000,54.55,2931.203125,5.52028863924769,3.121422726312,0.8968871760121602,5.18312,0x0,5.0525,0.0625,0.31578125
2108.970293915,1784279421.1843605,100.0,100.0,100.0,100.0,100.0,2400000,54.55,2934.109375,7.446857294701511,5.646506881395,0.53993586190736,5.17776,0x0,5.055,0.0625,0.3159375
2109.072053156,1784279421.2861207,100.0,90.9090909090909,100.0,100.0,95.23809523809524,2400000,54.55,2935.078125,4.12199897147812,1.976671167685,0.5354634935552,5.16168,0x0,5.0525,0.06125,0.309465625
2109.172095721,1784279421.3861642,90.9090909090909,100.0,100.0,100.0,97.5,2400000,54.55,2963.65625,6.10404149724721,3.6348828087469993,0.93049771569178,5.06386,0x0,5.06125,0.06125,0.3100015625
2109.272124563,1784279421.4861937,100.0,90.9090909090909,100.0,90.9090909090909,97.5,2400000,54.0,2975.796875,5.60712186629378,3.376395527934,0.75027900385456,5.18714,0x0,5.055,0.0625,0.3159375
2109.372112145,1784279421.5861807,90.0,100.0,100.0,100.0,95.0,2400000,56.2,2977.046875,5.973878224988135,3.593271395736,0.88740737602902,5.14024,0x0,5.0525,0.0625,0.31578125
2109.470412589,1784279421.684483,100.0,100.0,90.0,100.0,100.0,2400000,54.55,2957.1875,4.300120484705049,2.055423007035,0.75616014832588,5.12282,0x0,5.0600000000000005,0.0625,0.31625000000000003
2109.572175163,1784279421.786246,90.0,91.66666666666667,100.0,90.9090909090909,95.1219512195122,2400000,56.2,2959.109375,5.91017866857441,3.51042716778,0.91103448492926,5.09602,0x0,5.05875,0.0625,0.316171875
2109.670361362,1784279421.8844314,100.0,100.0,100.0,100.0,97.5,2400000,55.1,2962.6875,4.41175832115362,2.1374251886780002,0.83907236076316,5.14828,0x0,5.0625,0.0625,0.31640625
2109.770281145,1784279421.9843476,30.0,30.0,100.0,30.0,46.34146341463415,2400000,55.65,2979.703125,4.52861722827823,2.08883086483,0.6565852067132399,5.11746,0x0,5.05875,0.0625,0.316171875
2109.870270469,1784279422.0843372,0.0,10.0,90.0,10.0,26.31578947368421,2400000,55.65,2996.0,3.96973431717748,1.8871656124800003,0.5396552652256,5.1255,0x0,5.05875,0.0625,0.316171875
2109.970274313,1784279422.1843412,22.22222222222222,30.0,100.0,30.0,45.0,2400000,55.65,3000.359375,5.352636985980141,3.363727741591,0.54219253300918,5.13756,0x0,5.05,0.0625,0.315625
2110.070273175,1784279422.28434,55.55555555555556,50.0,50.0,20.0,43.58974358974359,2400000,55.1,3005.21875,2.60929821619417,0.7629621871304999,0.44205371085013995,5.13488,0x0,5.05875,0.06125,0.30984843749999996
