sentence_id,stage,t_start,t_end,duration_ms,energy_j,mean_cpu,peak_cpu,peak_temp,throttled_any,amp_energy_j,amp_energy_wh,amp_mean_w,amp_peak_w,cpu_energy_wh,cpu_mean_w,mem_energy_wh,mem_mean_w
REF_0000,front_end,8194.993264914,8194.994094508,0.8295940006064484,,,,,,,,,,,,,
REF_0000,acoustic,8194.994094508,8195.468627503,474.5329950001178,2.9386230063374628,99.1869918699187,100.0,55.1,False,0.09693541253468453,2.6926503481856815e-05,0.32287382812500004,0.32353125,0.0002911637849543876,3.4264364581016498,6.394974511715252e-05,0.75794331436088
REF_0000,vocoder,8195.468627503,8196.154490574,685.8630709994031,5.728022998801949,96.09356579602316,97.61904761904762,56.2,False,0.19423412470353502,5.395392352875973e-05,0.3227116071428572,0.32313281250000003,0.0005352475075273906,3.2543676023801433,0.0001340570356872899,0.7784861475959214
REF_0000,write,8196.154490574,8196.224613597,70.12302300063311,,51.282051282051285,51.282051282051285,56.2,False,,,0.323053125,0.323053125,,1.98999392845,,0.59633401946348
A1_0001,front_end,8206.993377605,8206.993929994,0.552388999494724,,,,,,,,,,,,,
A1_0001,acoustic,8206.993929994,8207.241473534,247.54354000106105,1.8233108463750485,69.8931623931624,97.5,51.8,False,0.0647178080455623,1.7977168901545085e-05,0.3225484375,0.32289375000000003,0.0001650589649514274,2.5851960611109135,4.345641133566129e-05,0.7687544659508934
A1_0001,vocoder,8207.241473534,8207.444171039,202.697504999378,1.0288135172692576,96.01706970128023,97.29729729729729,55.1,False,0.03166863495397169,8.796843042769913e-06,0.32269453125,0.323053125,0.00011075185633800987,4.062709564363,2.160522471004691e-05,0.7925443055494401
A1_0001,write,8207.444171039,8207.486747123,42.576084000756964,,,,,,,,,,,,,
A2_0002,front_end,8218.993459597,8218.994114042,0.65444499887235,,,,,,,,,,,,,
A2_0002,acoustic,8218.994114042,8219.332779378,338.6653360012133,2.8000953599791947,79.4359756097561,100.0,54.0,False,0.0970377049379543,2.695491803832064e-05,0.322575,0.32289375000000003,0.00027279341957033856,3.10406008020625,4.9235267311403554e-05,0.596939152785525
A2_0002,vocoder,8219.332779378,8219.778479231,445.6998529985867,3.2859603917694793,96.32118366129995,100.0,56.2,False,0.09689077389441245,2.691410385955901e-05,0.32289375,0.323053125,0.00037419274614162605,4.1675615321905,6.649122354675756e-05,0.7905763247181301
A2_0002,write,8219.778479231,8219.836721658,58.24242700145987,,67.5,67.5,54.0,False,,,0.322734375,0.322734375,,1.7724560699250003,,0.61188456618042
A3_0003,front_end,8230.993549005,8230.994306195,0.7571900005132193,,,,,,,,,,,,,
A3_0003,acoustic,8230.994306195,8231.50564014,511.333944999933,4.719645774237786,81.93441243441244,100.0,55.1,False,0.12935987345726258,3.5933298182572936e-05,0.3237928125,0.32906250000000004,0.0006039203895199805,4.963402282501001,7.99422820556787e-05,0.7116949520182599
A3_0003,vocoder,8231.50564014,8232.329523923,823.8837829994736,7.993432268486885,96.65673460281931,100.0,58.4,False,0.25902828154671337,7.195230042964261e-05,0.32315052083333334,0.3239296875,0.000813312718355958,3.6876427688368665,0.00016476016899442158,0.729544432716371
A3_0003,write,8232.329523923,8232.408272882,78.74895900022238,,,,,,,,,,,,,
B1_0004,front_end,8242.993654407,8242.99430534,0.650932999633369,,,,,,,,,,,,,
B1_0004,acoustic,8242.99430534,8243.358248074,363.9427340003749,2.6710259393494864,77.55516840882694,100.0,55.1,False,0.09622690741153025,2.6729696503202848e-05,0.32261484375,0.323053125,0.00025443129846686744,2.89049166472625,6.131361458308259e-05,0.730991919658485
B1_0004,vocoder,8243.358248074,8243.84386935,485.6212759987102,3.8438643997978708,96.60272561721945,100.0,57.3,False,0.12909778080662934,3.586049466850815e-05,0.32276625000000003,0.32289375000000003,0.0003741952398199134,3.3823994244752003,8.207058164672203e-05,0.725529168978644
B1_0004,write,8243.84386935,8243.901473319,57.60396900041087,,,,,,,,,,,,,
B2_0005,front_end,8254.993770991,8254.994553874,0.7828830002836185,,,,,,,,,,,,,
